n,int
1950,0.773846
1950,0.78
1950,0.768718
1950,0.791795
1950,0.785128
1950,0.777949
1950,0.805128
1950,0.783077
1950,0.796923
1950,0.802564
1950,0.786667
1950,0.78359
1950,0.796923
1950,0.795385
1950,0.787179
1950,0.811282
1950,0.774872
1950,0.784103
1950,0.787179
2000,0.791
2000,0.788
2000,0.7845
2000,0.7805
2000,0.7885
2000,0.786
2000,0.796
2000,0.778
2000,0.78
2000,0.7945
2000,0.7935
2000,0.7765
2000,0.782
2000,0.785
2000,0.7785
2000,0.776
2000,0.797
2000,0.7995
2000,0.7895
2000,0.7795
2000,0.7805
2000,0.7965
2000,0.786
2000,0.7795
2000,0.7695
2000,0.789
2000,0.767
2000,0.791
2000,0.7865
2000,0.7885
2000,0.7785
2000,0.77
2000,0.763
2000,0.779
2000,0.7725
2000,0.776
2000,0.7915
2000,0.776
2000,0.79
2000,0.7915
2000,0.7775
2000,0.7885
2000,0.7885
2000,0.789
2000,0.8045
2000,0.7855
2000,0.794
2000,0.7825
2000,0.773
2000,0.8005
2050,0.781951
2050,0.776585
2050,0.793659
2050,0.786829
2050,0.803415
2050,0.787317
2050,0.777561
2050,0.774146
2050,0.782927
2050,0.781463
2050,0.792683
2050,0.780976
2050,0.78439
2050,0.777073
2050,0.777561
2050,0.783415
2050,0.79122
2050,0.789268
2050,0.76878
2050,0.774146
2050,0.781951
2050,0.779512
2050,0.769756
2050,0.779024
2050,0.798049
2050,0.760488
2050,0.782439
2050,0.786829
2050,0.796098
2050,0.797561
2050,0.800976
2050,0.797561
2050,0.794146
2050,0.779512
2050,0.792195
2050,0.779512
2050,0.791707
2050,0.79122
2050,0.779512
2050,0.798537
2050,0.8
2050,0.774634
2050,0.793659
2050,0.789756
2050,0.784878
2050,0.787805
2050,0.777073
2050,0.779512
2050,0.783902
2050,0.775122
2100,0.780476
2100,0.788571
2100,0.797143
2100,0.785238
2100,0.78619
2100,0.792381
2100,0.78
2100,0.79381
2100,0.790476
2100,0.804762
2100,0.79381
2100,0.787619
2100,0.783333
2100,0.778095
2100,0.792857
2100,0.791905
2100,0.788571
2100,0.79619
2100,0.78
2100,0.782857
2100,0.792857
2100,0.782857
2100,0.804762
2100,0.778095
2100,0.777619
2100,0.777143
2100,0.778095
2100,0.789524
2100,0.770952
2100,0.784762
2100,0.799524
2100,0.79
2100,0.780476
2100,0.81381
2100,0.775714
2100,0.761429
2100,0.774762
2100,0.801429
2100,0.789048
2100,0.774286
2100,0.795714
2100,0.773333
2100,0.782857
2100,0.791905
2100,0.790476
2100,0.793333
2100,0.767143
2100,0.788095
2100,0.787619
2100,0.783333
2150,0.772093
2150,0.773953
2150,0.787907
2150,0.797209
2150,0.798605
2150,0.787907
2150,0.788837
2150,0.784651
2150,0.788372
2150,0.769767
2150,0.783256
2150,0.779535
2150,0.791628
2150,0.79907
2150,0.794419
2150,0.786512
2150,0.785116
2150,0.776279
2150,0.77814
2150,0.779535
2150,0.790233
2150,0.785581
2150,0.789767
2150,0.787907
2150,0.78186
2150,0.785581
2150,0.789767
2150,0.779535
2150,0.78
2150,0.795814
2150,0.8
2150,0.786512
2150,0.796744
2150,0.766977
2150,0.791628
2150,0.792558
2150,0.766047
2150,0.780465
2150,0.772558
2150,0.790698
2150,0.787442
2150,0.78186
2150,0.797674
2150,0.781395
2150,0.793953
2150,0.790698
2150,0.765116
2150,0.804651
2150,0.783721
2150,0.766977
2200,0.801364
2200,0.778182
2200,0.778636
2200,0.795
2200,0.796364
2200,0.770909
2200,0.780909
2200,0.782273
2200,0.767727
2200,0.787273
2200,0.775
2200,0.772727
2200,0.789545
2200,0.777727
2200,0.789091
2200,0.782727
2200,0.793182
2200,0.771818
2200,0.790455
2200,0.79
2200,0.790909
2200,0.791818
2200,0.779091
2200,0.79
2200,0.784545
2200,0.790455
2200,0.783182
2200,0.782273
2200,0.771364
2200,0.775455
2200,0.795455
2200,0.795
2200,0.790909
2200,0.789091
2200,0.786818
2200,0.774545
2200,0.774545
2200,0.771818
2200,0.785909
2200,0.777273
2200,0.771818
2200,0.780455
2200,0.770455
2200,0.789545
2200,0.798182
2200,0.78
2200,0.793182
2200,0.784545
2200,0.773636
2200,0.792273
2250,0.770667
2250,0.775556
2250,0.800444
2250,0.783111
2250,0.795111
2250,0.778222
2250,0.771111
2250,0.785333
2250,0.790667
2250,0.790222
2250,0.78
2250,0.788
2250,0.792889
2250,0.792444
2250,0.796889
2250,0.805778
2250,0.790222
2250,0.792889
2250,0.788444
2250,0.794222
2250,0.769333
2250,0.783556
2250,0.791556
2250,0.788
2250,0.788444
2250,0.791556
2250,0.785333
2250,0.782222
2250,0.786222
2250,0.788
2250,0.798667
2250,0.789333
2250,0.775556
2250,0.783556
2250,0.792889
2250,0.781778
2250,0.786222
2250,0.778222
2250,0.778667
2250,0.788889
2250,0.795111
2250,0.796444
2250,0.789333
2250,0.790667
2250,0.790667
2250,0.778667
2250,0.785333
2250,0.78
2250,0.786667
2250,0.790222
2300,0.780435
2300,0.799565
2300,0.77
2300,0.774348
2300,0.77087
2300,0.774783
2300,0.782609
2300,0.802609
2300,0.786522
2300,0.783043
2300,0.8
2300,0.783478
2300,0.792174
2300,0.796087
2300,0.781304
2300,0.795217
2300,0.781739
2300,0.782174
2300,0.774783
2300,0.775217
2300,0.804348
2300,0.788696
2300,0.793913
2300,0.793913
2300,0.798261
2300,0.778696
2300,0.788696
2300,0.776957
2300,0.785652
2300,0.778696
2300,0.77
2300,0.788696
2300,0.788261
2300,0.785652
2300,0.783043
2300,0.791739
2300,0.78087
2300,0.8
2300,0.774348
2300,0.79913
2300,0.786087
2300,0.786522
2300,0.775217
2300,0.782609
2300,0.79
2300,0.77913
2300,0.795217
2300,0.796957
2300,0.77913
2300,0.785652
2350,0.778298
2350,0.796596
2350,0.777021
2350,0.779574
2350,0.789787
2350,0.776596
2350,0.786383
2350,0.791915
2350,0.79617
2350,0.779574
2350,0.8
2350,0.77617
2350,0.784681
2350,0.797872
2350,0.785532
2350,0.777872
2350,0.774043
2350,0.787234
2350,0.784255
2350,0.785532
2350,0.784255
2350,0.78766
2350,0.78383
2350,0.788511
2350,0.796596
2350,0.787234
2350,0.792766
2350,0.794043
2350,0.791064
2350,0.782128
2350,0.785106
2350,0.784681
2350,0.77617
2350,0.778723
2350,0.788936
2350,0.782128
2350,0.777872
2350,0.773617
2350,0.770213
2350,0.788085
2350,0.77617
2350,0.788085
2350,0.778723
2350,0.785106
2350,0.775745
2350,0.790213
2350,0.777021
2350,0.781702
2350,0.783404
2350,0.790213
2400,0.789583
2400,0.789583
2400,0.787917
2400,0.78125
2400,0.794583
2400,0.787917
2400,0.788333
2400,0.797083
2400,0.783333
2400,0.78125
2400,0.7725
2400,0.773333
2400,0.775417
2400,0.791667
2400,0.778333
2400,0.782917
2400,0.797083
2400,0.792083
2400,0.795
2400,0.796667
2400,0.792917
2400,0.785417
2400,0.79
2400,0.7875
2400,0.78125
2400,0.79875
2400,0.7925
2400,0.78375
2400,0.7825
2400,0.7875
2400,0.767083
2400,0.790833
2400,0.7875
2400,0.790417
2400,0.780417
2400,0.792083
2400,0.798333
2400,0.800833
2400,0.78125
2400,0.8025
2400,0.77125
2400,0.7975
2400,0.78
2400,0.79
2400,0.800417
2400,0.775417
2400,0.781667
2400,0.7975
2400,0.7825
2400,0.785
2450,0.787347
2450,0.796327
2450,0.800408
2450,0.782041
2450,0.772245
2450,0.779184
2450,0.789796
2450,0.778367
2450,0.785306
2450,0.792245
2450,0.80449
2450,0.773469
2450,0.776735
2450,0.792245
2450,0.791837
2450,0.78449
2450,0.789388
2450,0.768163
2450,0.781633
2450,0.790612
2450,0.779184
2450,0.785714
2450,0.800816
2450,0.781633
2450,0.785306
2450,0.809796
2450,0.788571
2450,0.782857
2450,0.789796
2450,0.786531
2450,0.792653
2450,0.787755
2450,0.784898
2450,0.784898
2450,0.774286
2450,0.788163
2450,0.789388
2450,0.786122
2450,0.783673
2450,0.789388
2450,0.795918
2450,0.788163
2450,0.786531
2450,0.78449
2450,0.792653
2450,0.793878
2450,0.786531
2450,0.8
2450,0.797959
2450,0.785306
2500,0.7896
2500,0.7896
2500,0.7768
2500,0.7776
2500,0.7848
2500,0.7744
2500,0.7908
2500,0.7948
2500,0.7988
2500,0.7888
2500,0.7848
2500,0.7816
2500,0.7848
2500,0.7836
2500,0.7872
2500,0.7832
2500,0.7816
2500,0.7904
2500,0.79
2500,0.802
2500,0.7876
2500,0.778
2500,0.7708
2500,0.7784
2500,0.78
2500,0.7792
2500,0.78
2500,0.7932
2500,0.7716
2500,0.7832
2500,0.7748
2500,0.7824
2500,0.8024
2500,0.784
2500,0.7716
2500,0.7808
2500,0.7932
2500,0.768
2500,0.8004
2500,0.7736
2500,0.784
2500,0.782
2500,0.7676
2500,0.7704
2500,0.7976
2500,0.8008
2500,0.784
2500,0.7788
2500,0.786
2500,0.7704
2550,0.780392
2550,0.793333
2550,0.780392
2550,0.793725
2550,0.781176
2550,0.783137
2550,0.777255
2550,0.787059
2550,0.774902
2550,0.778431
2550,0.772941
2550,0.8
2550,0.776471
2550,0.78549
2550,0.795294
2550,0.777647
2550,0.802353
2550,0.785098
2550,0.794902
2550,0.791765
2550,0.787451
2550,0.779608
2550,0.789804
2550,0.792549
2550,0.785882
2550,0.790196
2550,0.775686
2550,0.774118
2550,0.79098
2550,0.776471
2550,0.784314
2550,0.785098
2550,0.787843
2550,0.772941
2550,0.769804
2550,0.787843
2550,0.775686
2550,0.777255
2550,0.778039
2550,0.771765
2550,0.762745
2550,0.791373
2550,0.785882
2550,0.789412
2550,0.785098
2550,0.781569
2550,0.78549
2550,0.773333
2550,0.783529
2550,0.785098
2600,0.797692
2600,0.793077
2600,0.792308
2600,0.780769
2600,0.778846
2600,0.787308
2600,0.771538
2600,0.783846
2600,0.782308
2600,0.793846
2600,0.781538
2600,0.779231
2600,0.78
2600,0.779615
2600,0.79
2600,0.783462
2600,0.799231
2600,0.788462
2600,0.789615
2600,0.790769
2600,0.798077
2600,0.780385
2600,0.781538
2600,0.774615
2600,0.792308
2600,0.776154
2600,0.785
2600,0.78
2600,0.806923
2600,0.793462
2600,0.793077
2600,0.788077
2600,0.786154
2600,0.791538
2600,0.774231
2600,0.779615
2600,0.791538
2600,0.783462
2600,0.785385
2600,0.787308
2600,0.774615
2600,0.786923
2600,0.781923
2600,0.79
2600,0.784615
2600,0.778077
2600,0.785769
2600,0.773462
2600,0.768462
2600,0.785769
2650,0.775094
2650,0.78
2650,0.78566
2650,0.796226
2650,0.808679
2650,0.79434
2650,0.784151
2650,0.783019
2650,0.775472
2650,0.771698
2650,0.78
2650,0.771698
2650,0.772075
2650,0.786038
2650,0.777358
2650,0.783774
2650,0.804151
2650,0.780755
2650,0.778113
2650,0.789811
2650,0.791321
2650,0.781887
2650,0.78566
2650,0.789057
2650,0.783396
2650,0.783396
2650,0.778491
2650,0.795094
2650,0.786792
2650,0.791698
2650,0.788679
2650,0.78
2650,0.802642
2650,0.78
2650,0.791321
2650,0.775849
2650,0.785283
2650,0.775849
2650,0.787925
2650,0.781132
2650,0.789811
2650,0.780755
2650,0.778491
2650,0.776981
2650,0.773208
2650,0.79283
2650,0.776226
2650,0.774717
2650,0.779245
2650,0.801887
2700,0.774074
2700,0.794815
2700,0.782963
2700,0.787778
2700,0.78
2700,0.794815
2700,0.776296
2700,0.785185
2700,0.782222
2700,0.782593
2700,0.782222
2700,0.776667
2700,0.788519
2700,0.782222
2700,0.790741
2700,0.8
2700,0.798519
2700,0.784074
2700,0.786667
2700,0.79
2700,0.782222
2700,0.791111
2700,0.805185
2700,0.777778
2700,0.767778
2700,0.782593
2700,0.787407
2700,0.781852
2700,0.801481
2700,0.778519
2700,0.782963
2700,0.772963
2700,0.782963
2700,0.793333
2700,0.771852
2700,0.779259
2700,0.785185
2700,0.793704
2700,0.784074
2700,0.782222
2700,0.794815
2700,0.786296
2700,0.784074
2700,0.789259
2700,0.784444
2700,0.778889
2700,0.770741
2700,0.77963
2700,0.785556
2700,0.793333
2750,0.785455
2750,0.780364
2750,0.790545
2750,0.765455
2750,0.781818
2750,0.791636
2750,0.779636
2750,0.782182
2750,0.794182
2750,0.777455
2750,0.782909
2750,0.789818
2750,0.788364
2750,0.786909
2750,0.795636
2750,0.770545
2750,0.781455
2750,0.784364
2750,0.775636
2750,0.777818
2750,0.782909
2750,0.786909
2750,0.792
2750,0.778182
2750,0.782545
2750,0.785455
2750,0.782909
2750,0.785818
2750,0.794909
2750,0.781818
2750,0.799273
2750,0.797091
2750,0.784727
2750,0.779636
2750,0.784727
2750,0.764727
2750,0.779636
2750,0.778909
2750,0.782182
2750,0.781091
2750,0.776364
2750,0.771273
2750,0.790545
2750,0.768727
2750,0.779636
2750,0.778182
2750,0.789455
2750,0.785455
2750,0.787273
2750,0.784727
2800,0.785
2800,0.786786
2800,0.783571
2800,0.775714
2800,0.781786
2800,0.78
2800,0.771786
2800,0.782143
2800,0.782857
2800,0.783929
2800,0.779643
2800,0.793571
2800,0.771071
2800,0.775714
2800,0.776429
2800,0.783929
2800,0.779286
2800,0.785
2800,0.795
2800,0.779286
2800,0.784643
2800,0.779643
2800,0.785357
2800,0.789286
2800,0.787143
2800,0.790357
2800,0.773571
2800,0.781071
2800,0.775714
2800,0.776786
2800,0.783929
2800,0.785
2800,0.783571
2800,0.798214
2800,0.779643
2800,0.792143
2800,0.794643
2800,0.772857
2800,0.79
2800,0.778214
2800,0.788929
2800,0.780714
2800,0.790357
2800,0.773571
2800,0.777857
2800,0.787143
2800,0.787143
2800,0.776786
2800,0.775714
2800,0.7825
2850,0.77193
2850,0.781404
2850,0.791228
2850,0.770526
2850,0.78807
2850,0.780702
2850,0.786316
2850,0.790175
2850,0.771228
2850,0.771228
2850,0.766316
2850,0.77614
2850,0.789825
2850,0.780702
2850,0.787018
2850,0.780702
2850,0.795789
2850,0.794386
2850,0.777193
2850,0.781404
2850,0.778246
2850,0.777544
2850,0.787018
2850,0.781053
2850,0.765965
2850,0.787018
2850,0.785263
2850,0.785965
2850,0.774737
2850,0.778596
2850,0.793684
2850,0.790175
2850,0.778596
2850,0.781754
2850,0.788772
2850,0.780351
2850,0.793684
2850,0.770877
2850,0.78386
2850,0.779298
2850,0.784912
2850,0.794386
2850,0.790526
2850,0.780351
2850,0.783509
2850,0.78807
2850,0.789825
2850,0.775789
2850,0.790526
2850,0.787719
2900,0.774138
2900,0.771724
2900,0.784138
2900,0.782414
2900,0.793448
2900,0.794828
2900,0.788276
2900,0.794138
2900,0.79069
2900,0.781724
2900,0.781724
2900,0.787241
2900,0.777586
2900,0.787586
2900,0.78069
2900,0.785517
2900,0.791724
2900,0.783793
2900,0.795172
2900,0.786207
2900,0.78069
2900,0.776552
2900,0.784828
2900,0.786552
2900,0.78931
2900,0.795517
2900,0.771724
2900,0.79
2900,0.793103
2900,0.798966
2900,0.781724
2900,0.785862
2900,0.79069
2900,0.779655
2900,0.793103
2900,0.781034
2900,0.787241
2900,0.779655
2900,0.777241
2900,0.787241
2900,0.796207
2900,0.781034
2900,0.79069
2900,0.782414
2900,0.785172
2900,0.797931
2900,0.796552
2900,0.778966
2900,0.791379
2900,0.803103
2950,0.785085
2950,0.788814
2950,0.785763
2950,0.78339
2950,0.796949
2950,0.785424
2950,0.804746
2950,0.790508
2950,0.777966
2950,0.795932
2950,0.784746
2950,0.788136
2950,0.791525
2950,0.776949
2950,0.773559
2950,0.785763
2950,0.781356
2950,0.770169
2950,0.772203
2950,0.790847
2950,0.769831
2950,0.775932
2950,0.784407
2950,0.795593
2950,0.781356
2950,0.789153
2950,0.790847
2950,0.787119
2950,0.791186
2950,0.789831
2950,0.781017
2950,0.775254
2950,0.78678
2950,0.792542
2950,0.788814
2950,0.776949
2950,0.774237
2950,0.782373
2950,0.781695
2950,0.795254
2950,0.790508
2950,0.78
2950,0.785424
2950,0.789153
2950,0.785085
2950,0.787797
2950,0.782373
2950,0.784068
2950,0.77661
2950,0.787119
3000,0.793667
3000,0.784333
3000,0.788333
3000,0.777333
3000,0.797667
3000,0.796
3000,0.792333
3000,0.786
3000,0.784
3000,0.786
3000,0.790333
3000,0.783
3000,0.764
3000,0.795333
3000,0.793667
3000,0.796333
3000,0.787333
3000,0.793667
3000,0.784333
3000,0.786
3000,0.779333
3000,0.774
3000,0.781333
3000,0.792333
3000,0.792333
3000,0.792667
3000,0.789667
3000,0.784
3000,0.8
3000,0.785333
3000,0.796
3000,0.785667
3000,0.787667
3000,0.781667
3000,0.790667
3000,0.788333
3000,0.787
3000,0.783667
3000,0.779333
3000,0.785667
3000,0.791
3000,0.784667
3000,0.781
3000,0.777667
3000,0.787667
3000,0.780667
3000,0.776333
3000,0.769
3000,0.781333
3000,0.788333
3050,0.786885
3050,0.792787
3050,0.787869
3050,0.78
3050,0.775082
3050,0.76459
3050,0.782623
3050,0.789836
3050,0.792131
3050,0.776066
3050,0.78459
3050,0.78459
3050,0.792131
3050,0.793443
3050,0.795738
3050,0.773115
3050,0.792131
3050,0.79082
3050,0.797705
3050,0.776066
3050,0.788197
3050,0.787869
3050,0.78459
3050,0.788197
3050,0.782623
3050,0.782623
3050,0.792459
3050,0.796393
3050,0.784918
3050,0.776066
3050,0.786885
3050,0.784918
3050,0.785246
3050,0.800328
3050,0.78459
3050,0.779016
3050,0.776721
3050,0.788197
3050,0.777705
3050,0.800656
3050,0.792787
3050,0.782623
3050,0.790492
3050,0.776393
3050,0.78
3050,0.774754
3050,0.786557
3050,0.775082
3050,0.796066
3050,0.777049
3100,0.795484
3100,0.776129
3100,0.780968
3100,0.777419
3100,0.788387
3100,0.790968
3100,0.786129
3100,0.781613
3100,0.786452
3100,0.784516
3100,0.784516
3100,0.789677
3100,0.775161
3100,0.785806
3100,0.786452
3100,0.783548
3100,0.790968
3100,0.790323
3100,0.784194
3100,0.783871
3100,0.787097
3100,0.784194
3100,0.784194
3100,0.784516
3100,0.772258
3100,0.779677
3100,0.781935
3100,0.784839
3100,0.782258
3100,0.785484
3100,0.785484
3100,0.784839
3100,0.783548
3100,0.784194
3100,0.783871
3100,0.793548
3100,0.79
3100,0.775161
3100,0.79
3100,0.780645
3100,0.782581
3100,0.786774
3100,0.791935
3100,0.790323
3100,0.790645
3100,0.792903
3100,0.78
3100,0.780323
3100,0.783226
3100,0.774839
3150,0.77746
3150,0.784127
3150,0.790476
3150,0.791111
3150,0.781587
3150,0.785714
3150,0.78
3150,0.791746
3150,0.782857
3150,0.795556
3150,0.783492
3150,0.787937
3150,0.791429
3150,0.775873
3150,0.799365
3150,0.790159
3150,0.789206
3150,0.781905
3150,0.78127
3150,0.780635
3150,0.799683
3150,0.788571
3150,0.78127
3150,0.780952
3150,0.794286
3150,0.792063
3150,0.78127
3150,0.78381
3150,0.77873
3150,0.774286
3150,0.790159
3150,0.799365
3150,0.785714
3150,0.789206
3150,0.793016
3150,0.780635
3150,0.780317
3150,0.783175
3150,0.788889
3150,0.792381
3150,0.788254
3150,0.778413
3150,0.800635
3150,0.771429
3150,0.795556
3150,0.779048
3150,0.792063
3150,0.77619
3150,0.78381
3150,0.784762
3200,0.779375
3200,0.78875
3200,0.794375
3200,0.784375
3200,0.785
3200,0.78375
3200,0.786875
3200,0.777188
3200,0.764687
3200,0.792188
3200,0.78625
3200,0.79
3200,0.786563
3200,0.802188
3200,0.78125
3200,0.778438
3200,0.7975
3200,0.78
3200,0.786563
3200,0.777188
3200,0.787813
3200,0.782813
3200,0.794375
3200,0.789062
3200,0.780625
3200,0.791875
3200,0.786875
3200,0.78125
3200,0.78375
3200,0.78
3200,0.776875
3200,0.789375
3200,0.799687
3200,0.7925
3200,0.790625
3200,0.777813
3200,0.780312
3200,0.7875
3200,0.785
3200,0.774375
3200,0.787188
3200,0.788438
3200,0.785
3200,0.80125
3200,0.777188
3200,0.791875
3200,0.786563
3200,0.785312
3200,0.790312
3200,0.788125
3250,0.768615
3250,0.796308
3250,0.776615
3250,0.782462
3250,0.787385
3250,0.790154
3250,0.787692
3250,0.776308
3250,0.773538
3250,0.807077
3250,0.779385
3250,0.787385
3250,0.777231
3250,0.782462
3250,0.784923
3250,0.784
3250,0.779692
3250,0.776615
3250,0.784308
3250,0.786154
3250,0.785846
3250,0.779385
3250,0.78
3250,0.789538
3250,0.78
3250,0.792308
3250,0.786154
3250,0.775077
3250,0.78
3250,0.779692
3250,0.779385
3250,0.783385
3250,0.776923
3250,0.788308
3250,0.788615
3250,0.793231
3250,0.788308
3250,0.798462
3250,0.785231
3250,0.787077
3250,0.783077
3250,0.785538
3250,0.784615
3250,0.789538
3250,0.780923
3250,0.775385
3250,0.785538
3250,0.781846
3250,0.768
3250,0.795077
3300,0.784242
3300,0.793636
3300,0.765455
3300,0.778788
3300,0.79
3300,0.777576
3300,0.777576
3300,0.78697
3300,0.781515
3300,0.784545
3300,0.780303
3300,0.79
3300,0.798182
3300,0.784242
3300,0.78697
3300,0.79303
3300,0.786061
3300,0.784242
3300,0.795455
3300,0.789394
3300,0.786667
3300,0.797273
3300,0.789091
3300,0.788788
3300,0.78
3300,0.780303
3300,0.773333
3300,0.786364
3300,0.79303
3300,0.787273
3300,0.775152
3300,0.78
3300,0.783333
3300,0.784242
3300,0.79
3300,0.783939
3300,0.782424
3300,0.770606
3300,0.782121
3300,0.786667
3300,0.773636
3300,0.77303
3300,0.787576
3300,0.787273
3300,0.798182
3300,0.780909
3300,0.784545
3300,0.784545
3300,0.790303
3300,0.782424
3350,0.77194
3350,0.781493
3350,0.799104
3350,0.767761
3350,0.785672
3350,0.787463
3350,0.782985
3350,0.782388
3350,0.790448
3350,0.781791
3350,0.785672
3350,0.779701
3350,0.788358
3350,0.774328
3350,0.799104
3350,0.786567
3350,0.78806
3350,0.790448
3350,0.782388
3350,0.780597
3350,0.788358
3350,0.786866
3350,0.785373
3350,0.787463
3350,0.78209
3350,0.79403
3350,0.78
3350,0.788657
3350,0.789254
3350,0.787164
3350,0.793731
3350,0.786866
3350,0.789254
3350,0.791343
3350,0.784179
3350,0.794627
3350,0.777313
3350,0.778806
3350,0.787164
3350,0.787761
3350,0.78597
3350,0.789851
3350,0.788955
3350,0.782388
3350,0.790149
3350,0.766567
3350,0.780299
3350,0.788657
3350,0.801493
3350,0.784179
3400,0.795
3400,0.784706
3400,0.792059
3400,0.793235
3400,0.793529
3400,0.772941
3400,0.778824
3400,0.771176
3400,0.796765
3400,0.777353
3400,0.79
3400,0.784118
3400,0.783824
3400,0.779412
3400,0.778529
3400,0.782941
3400,0.78
3400,0.796765
3400,0.783824
3400,0.79
3400,0.788235
3400,0.783824
3400,0.785294
3400,0.771471
3400,0.791176
3400,0.787941
3400,0.775882
3400,0.772941
3400,0.787059
3400,0.784412
3400,0.787059
3400,0.780882
3400,0.791176
3400,0.787059
3400,0.770882
3400,0.789412
3400,0.778235
3400,0.784706
3400,0.778235
3400,0.785882
3400,0.781471
3400,0.773529
3400,0.789118
3400,0.792647
3400,0.784118
3400,0.784706
3400,0.792059
3400,0.774118
3400,0.788235
3400,0.780882
3450,0.773623
3450,0.78087
3450,0.789275
3450,0.768986
3450,0.796812
3450,0.784638
3450,0.786087
3450,0.778261
3450,0.786957
3450,0.78087
3450,0.78
3450,0.791304
3450,0.794783
3450,0.78029
3450,0.789275
3450,0.79971
3450,0.775652
3450,0.773913
3450,0.778841
3450,0.791304
3450,0.777391
3450,0.785507
3450,0.77913
3450,0.78029
3450,0.793913
3450,0.792174
3450,0.784348
3450,0.784058
3450,0.778841
3450,0.787246
3450,0.778261
3450,0.77942
3450,0.77913
3450,0.778841
3450,0.78029
3450,0.781159
3450,0.777101
3450,0.791304
3450,0.775942
3450,0.793623
3450,0.785217
3450,0.777391
3450,0.788696
3450,0.776522
3450,0.774783
3450,0.774493
3450,0.792754
3450,0.784928
3450,0.790145
3450,0.776232
3500,0.780571
3500,0.786286
3500,0.778857
3500,0.787714
3500,0.787143
3500,0.788571
3500,0.775714
3500,0.776571
3500,0.773714
3500,0.792
3500,0.782
3500,0.795143
3500,0.785429
3500,0.790286
3500,0.789143
3500,0.794571
3500,0.789143
3500,0.777714
3500,0.794857
3500,0.780571
3500,0.792
3500,0.780286
3500,0.783143
3500,0.791143
3500,0.793429
3500,0.773143
3500,0.776286
3500,0.784286
3500,0.787429
3500,0.771714
3500,0.793714
3500,0.780571
3500,0.790286
3500,0.796857
3500,0.792571
3500,0.788286
3500,0.790857
3500,0.776571
3500,0.791714
3500,0.776571
3500,0.793429
3500,0.795714
3500,0.783714
3500,0.786286
3500,0.783429
3500,0.794286
3500,0.784571
3500,0.778
3500,0.789714
3500,0.790571
3550,0.785352
3550,0.771549
3550,0.790423
3550,0.786197
3550,0.777183
3550,0.767887
3550,0.780563
3550,0.787887
3550,0.789577
3550,0.783099
3550,0.771268
3550,0.778028
3550,0.789014
3550,0.780282
3550,0.793803
3550,0.786479
3550,0.785915
3550,0.78338
3550,0.784507
3550,0.796338
3550,0.774366
3550,0.785634
3550,0.781127
3550,0.780563
3550,0.782254
3550,0.779155
3550,0.790986
3550,0.784225
3550,0.794366
3550,0.781127
3550,0.776901
3550,0.796056
3550,0.779718
3550,0.780845
3550,0.796338
3550,0.773521
3550,0.779437
3550,0.793239
3550,0.78507
3550,0.785915
3550,0.77831
3550,0.777746
3550,0.794366
3550,0.790423
3550,0.790986
3550,0.790986
3550,0.779155
3550,0.78169
3550,0.786479
3550,0.778592
3600,0.782778
3600,0.785556
3600,0.793889
3600,0.786111
3600,0.785278
3600,0.781667
3600,0.785
3600,0.785556
3600,0.769722
3600,0.788056
3600,0.788056
3600,0.795
3600,0.791667
3600,0.788056
3600,0.791111
3600,0.790556
3600,0.790556
3600,0.790278
3600,0.786667
3600,0.782778
3600,0.775556
3600,0.781944
3600,0.790556
3600,0.785278
3600,0.7875
3600,0.795
3600,0.779444
3600,0.796389
3600,0.774167
3600,0.778611
3600,0.796389
3600,0.796667
3600,0.789722
3600,0.779722
3600,0.776944
3600,0.780833
3600,0.793333
3600,0.789444
3600,0.787778
3600,0.773056
3600,0.792778
3600,0.788056
3600,0.788333
3600,0.780278
3600,0.776389
3600,0.796944
3600,0.773611
3600,0.787222
3600,0.794722
3600,0.788333
3650,0.783288
3650,0.778904
3650,0.779452
3650,0.784932
3650,0.784384
3650,0.782466
3650,0.789589
3650,0.792329
3650,0.792603
3650,0.777534
3650,0.790137
3650,0.77726
3650,0.783288
3650,0.767123
3650,0.792603
3650,0.777534
3650,0.789315
3650,0.780274
3650,0.78137
3650,0.794521
3650,0.787123
3650,0.789315
3650,0.779726
3650,0.789589
3650,0.785753
3650,0.791233
3650,0.790959
3650,0.787123
3650,0.778904
3650,0.789041
3650,0.79726
3650,0.795616
3650,0.794247
3650,0.775068
3650,0.786849
3650,0.780548
3650,0.785753
3650,0.784384
3650,0.785479
3650,0.793151
3650,0.783288
3650,0.788493
3650,0.785479
3650,0.771507
3650,0.785753
3650,0.79589
3650,0.78274
3650,0.790959
3650,0.783562
3650,0.796438
3700,0.771081
3700,0.778919
3700,0.782162
3700,0.794595
3700,0.787027
3700,0.780541
3700,0.776757
3700,0.776216
3700,0.794324
3700,0.789459
3700,0.777027
3700,0.781622
3700,0.788108
3700,0.780811
3700,0.803784
3700,0.791351
3700,0.782973
3700,0.77027
3700,0.785946
3700,0.792432
3700,0.783514
3700,0.781081
3700,0.786486
3700,0.787838
3700,0.773243
3700,0.780541
3700,0.785676
3700,0.784054
3700,0.792432
3700,0.787027
3700,0.791351
3700,0.792703
3700,0.784865
3700,0.770541
3700,0.781892
3700,0.785946
3700,0.778649
3700,0.774324
3700,0.776757
3700,0.787568
3700,0.797027
3700,0.782162
3700,0.775946
3700,0.795135
3700,0.791081
3700,0.774595
3700,0.780811
